customer_id,customer_name,customer_gender,customer_birthdate,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,loyalty_card_number,latitude,longitude,is_business,age,years_as_customer,lifetime_spend,spend_per_year,education_level,2D_DBSCAN_clusters,3D_DBSCAN_cluster,cluster
2529,Bsc. Marie Baker,female,1995-12-29 06:22:00,0.0,0.0,0.0,3.0,6920.0,1101.0,18.0,440.0,426.0,469.0,670.0,708.0,314.0,509.0,431.0,0.1479376947491588,2009.0,965843.0,38.73629110779441,-9.151906483489034,0,28,12.0,11557.0,963.0833333333334,1,6,6,5
9164,Msc. Linda Lewis,female,1990-04-11 07:31:00,0.0,0.0,0.0,3.0,7808.0,795.0,17.0,473.0,383.0,388.0,791.0,714.0,331.0,559.0,460.0,0.1556089251851889,2008.0,,38.75702516394542,-9.10095774001603,0,33,13.0,12242.0,941.6923076923076,2,6,6,5
25086,Kim Dotson,female,1994-03-27 11:41:00,0.0,0.0,0.0,2.0,6639.0,912.0,17.0,401.0,435.0,452.0,756.0,753.0,106.0,514.0,483.0,0.1484849275375085,2018.0,,38.763182251163705,-9.100611288631214,0,29,3.0,10968.0,3656.0,0,6,6,5
15491,Phd. Pamela Porter,female,1996-07-24 12:00:00,0.0,0.0,0.0,3.0,6900.0,881.0,19.0,403.0,418.0,484.0,720.0,702.0,271.0,449.0,584.0,0.1468168257343338,2012.0,,38.75513471694208,-9.09862989001063,0,27,9.0,11228.0,1247.5555555555557,3,6,6,5
23762,Phd. James Echols,male,1995-03-26 12:14:00,0.0,0.0,0.0,4.0,6628.0,1191.0,19.0,442.0,405.0,364.0,764.0,692.0,367.0,494.0,407.0,0.1550835243095999,2009.0,,38.76930300038087,-9.09213643054718,0,28,12.0,11347.0,945.5833333333334,3,6,6,5
652,Bsc. Mary Ramsey,female,1996-03-05 03:52:00,0.0,0.0,0.0,3.0,6752.0,914.0,18.0,380.0,352.0,432.0,789.0,703.0,159.0,495.0,427.0,0.1504174089686731,2010.0,904995.0,38.73980828683243,-9.185526401774355,0,27,11.0,10976.0,997.818181818182,1,6,6,5
18030,Bsc. Jimmy Ramos,male,1994-02-01 08:12:00,1.0,0.0,0.0,3.0,7200.0,957.0,19.0,342.0,435.0,369.0,730.0,751.0,203.0,367.0,373.0,0.1481664871291371,2009.0,,38.741144918966334,-9.140957429542905,0,29,12.0,11354.0,946.1666666666666,1,6,6,5
16188,Phd. Elaine Bulger,female,1991-11-25 06:23:00,1.0,0.0,0.0,3.0,7315.0,807.0,17.0,368.0,429.0,432.0,754.0,688.0,238.0,346.0,521.0,0.1441201166837869,2014.0,,38.76029188892916,-9.17650631727992,0,32,7.0,11377.0,1625.2857142857142,3,6,6,5
18302,Phd. Larry Mcbride,male,1996-01-18 10:32:00,0.0,0.0,0.0,3.0,6635.0,1032.0,19.0,379.0,484.0,356.0,678.0,750.0,323.0,472.0,265.0,0.1313242815007433,2013.0,,38.73604915942041,-9.14872803961909,0,27,8.0,11109.0,1388.625,3,6,6,5
15796,Bsc. Howard Shor,male,1997-06-09 04:24:00,0.0,0.0,0.0,3.0,7783.0,731.0,19.0,418.0,319.0,513.0,634.0,651.0,281.0,566.0,668.0,0.1496741700771041,2009.0,,38.7288447185399,-9.193164319151863,0,26,12.0,11896.0,991.3333333333334,1,6,6,5
1923,Phd. Pedro Gigliotti,male,1993-02-14 02:56:00,0.0,0.0,0.0,3.0,6872.0,1291.0,19.0,464.0,369.0,394.0,631.0,750.0,142.0,449.0,342.0,0.1526946787420441,2006.0,922474.0,38.75583994141818,-9.091935343322724,0,30,15.0,11362.0,757.4666666666667,3,6,6,5
1623,Bsc. Jimmie Dade,male,1991-12-12 01:20:00,0.0,0.0,0.0,3.0,6985.0,998.0,17.0,443.0,427.0,240.0,632.0,747.0,178.0,272.0,449.0,0.1522765615905637,2009.0,992456.0,38.74212546919575,-9.172708423409984,0,32,12.0,10922.0,910.1666666666666,1,6,6,5
24408,Dean Walker,male,1994-11-05 07:52:00,1.0,0.0,0.0,4.0,7411.0,973.0,19.0,461.0,342.0,366.0,714.0,648.0,217.0,452.0,519.0,0.1432062278359021,2007.0,,38.751519519127946,-9.182164493331156,0,29,14.0,11584.0,827.4285714285714,0,6,6,5
18983,Phd. Joy Davis,female,1994-06-04 12:59:00,0.0,0.0,0.0,4.0,6450.0,958.0,20.0,409.0,407.0,383.0,749.0,749.0,238.0,713.0,499.0,0.1500336801643654,2017.0,,38.751322926051216,-9.17418952432322,0,29,4.0,11056.0,2764.0,3,6,6,5
5044,Bsc. Hugh Voeltner,male,1991-12-06 08:40:00,1.0,0.0,0.0,3.0,7096.0,841.0,19.0,309.0,414.0,408.0,729.0,631.0,61.0,553.0,583.0,0.139834628010575,2008.0,959283.0,38.756358031638136,-9.178486727426623,0,32,13.0,11042.0,849.3846153846154,1,6,6,5
24627,Sandra Whalen,female,1996-07-29 07:02:00,0.0,0.0,0.0,4.0,7000.0,1254.0,19.0,393.0,393.0,477.0,757.0,792.0,249.0,508.0,568.0,0.1475542229949255,2013.0,,38.74820825486492,-9.166039735160949,0,27,8.0,11823.0,1477.875,0,6,6,5
7461,Bsc. Sara Cowart,female,1991-09-03 03:28:00,0.0,0.0,0.0,3.0,7295.0,1110.0,20.0,430.0,474.0,384.0,636.0,613.0,157.0,483.0,646.0,0.1443192859188953,2013.0,,38.76188593972808,-9.099686519805504,0,32,8.0,11582.0,1447.75,1,6,6,5
2096,Msc. Janice Hart,female,1997-09-25 07:52:00,0.0,0.0,0.0,3.0,7378.0,561.0,20.0,378.0,316.0,413.0,673.0,727.0,197.0,636.0,655.0,0.1532226893621968,2008.0,930001.0,38.73539339372279,-9.187541386540923,0,26,13.0,11279.0,867.6153846153846,2,6,6,5
8836,Msc. Randy Mihm,male,1993-08-07 08:51:00,0.0,0.0,0.0,2.0,7620.0,1279.0,19.0,495.0,358.0,419.0,796.0,728.0,115.0,638.0,596.0,0.141574152041984,2009.0,,38.76956829183244,-9.102778734579218,0,30,12.0,12448.0,1037.3333333333333,2,6,6,5
5371,Msc. Carol Byers,female,1990-07-14 04:49:00,1.0,0.0,0.0,3.0,7507.0,1292.0,20.0,361.0,389.0,431.0,690.0,608.0,115.0,475.0,535.0,0.1472610230279371,2007.0,923239.0,38.73274635438893,-9.203670477924872,0,33,14.0,11868.0,847.7142857142857,2,6,6,5
22632,Phd. Ryan Carrel,male,1993-05-21 02:26:00,0.0,0.0,0.0,3.0,7028.0,1070.0,19.0,344.0,496.0,288.0,749.0,729.0,134.0,420.0,586.0,0.1427175930009019,2009.0,,38.73737312374107,-9.156928083932897,0,30,12.0,11258.0,938.1666666666666,3,6,6,5
7855,Msc. Mildred Weis,female,1994-09-01 12:51:00,0.0,0.0,0.0,3.0,6842.0,1178.0,18.0,370.0,464.0,374.0,699.0,708.0,273.0,650.0,256.0,0.1595589823297272,2008.0,,38.73262635405729,-9.18884287247865,0,29,13.0,11558.0,889.0769230769231,2,6,6,5
10633,Bsc. Catherine Strayer,female,1997-08-17 01:32:00,0.0,0.0,0.0,2.0,7347.0,662.0,20.0,362.0,402.0,461.0,752.0,757.0,65.0,494.0,448.0,0.1549857823289506,2008.0,,38.76064225704524,-9.167586204562856,0,26,13.0,11302.0,869.3846153846154,1,6,6,5
22204,Phd. Patrick Rushing,male,1995-12-02 08:08:00,0.0,0.0,0.0,3.0,6647.0,1116.0,19.0,477.0,279.0,334.0,621.0,780.0,296.0,520.0,491.0,0.1441008872935335,2010.0,,38.73282725581036,-9.146598581058798,0,28,11.0,11070.0,1006.3636363636364,3,6,6,5
2194,Phd. Debbie Colon,female,1993-05-23 09:58:00,0.0,0.0,0.0,3.0,7026.0,1009.0,17.0,370.0,314.0,396.0,781.0,738.0,243.0,470.0,568.0,0.1470741597962399,2006.0,987954.0,38.73960882468122,-9.181047697181755,0,30,15.0,11347.0,756.4666666666667,3,6,6,5
1103,Msc. Lois Robinson,female,1994-04-09 05:09:00,0.0,0.0,0.0,3.0,7476.0,892.0,20.0,353.0,438.0,378.0,689.0,716.0,214.0,459.0,504.0,0.1446990489280768,2005.0,928957.0,38.73297051567609,-9.196313984524936,0,29,16.0,11615.0,725.9375,2,6,6,5
809,Bsc. William Hensler,male,1992-02-24 07:12:00,0.0,0.0,0.0,3.0,7931.0,903.0,19.0,392.0,440.0,413.0,617.0,748.0,238.0,476.0,517.0,0.1530546280448831,2013.0,906399.0,38.7591436533163,-9.175123537661817,0,31,8.0,12158.0,1519.75,1,6,6,5
28900,Michael Jackson,male,1994-10-25 07:05:00,0.0,0.0,0.0,3.0,7456.0,1187.0,19.0,359.0,424.0,491.0,652.0,725.0,251.0,452.0,505.0,0.1494421588369215,2014.0,,38.754455933534544,-9.182304599016335,0,29,7.0,11997.0,1713.857142857143,0,6,6,5
4020,Phd. Juanita Bogucki,female,1991-03-29 01:49:00,0.0,0.0,0.0,3.0,6769.0,1191.0,20.0,311.0,367.0,500.0,661.0,800.0,356.0,490.0,634.0,0.1521121697975997,2010.0,953302.0,38.74542185665304,-9.17763032334888,0,32,11.0,11445.0,1040.4545454545455,3,6,6,5
419,Msc. Douglas Hand,male,1990-09-19 03:40:00,0.0,0.0,0.0,3.0,6294.0,764.0,19.0,456.0,366.0,383.0,774.0,669.0,202.0,606.0,678.0,0.1556972526728651,2012.0,995749.0,38.767885616858365,-9.15858489645355,0,33,9.0,10514.0,1168.2222222222222,2,6,6,5
6214,Bsc. Rachel Ruff,female,1996-06-01 09:45:00,0.0,0.0,0.0,2.0,7199.0,1072.0,20.0,376.0,379.0,427.0,724.0,612.0,153.0,470.0,539.0,0.149742518452138,2004.0,914508.0,38.75063039581479,-9.177399344079,0,27,17.0,11412.0,671.2941176470588,1,6,6,5
21683,Bsc. Kathy Henry,female,1990-07-03 08:49:00,0.0,0.0,0.0,3.0,7141.0,1039.0,19.0,409.0,478.0,389.0,680.0,691.0,191.0,567.0,604.0,0.155216862464076,2015.0,,38.74754372374332,-9.201484511768651,0,33,6.0,11585.0,1930.8333333333333,1,6,6,5
18566,Phd. Michael Lilly,male,1994-08-08 08:01:00,0.0,0.0,0.0,3.0,6861.0,933.0,19.0,344.0,359.0,394.0,644.0,649.0,272.0,501.0,511.0,0.1511065598066822,2012.0,,38.73859568389826,-9.16799386063932,0,29,9.0,10957.0,1217.4444444444443,3,6,6,5
12788,Msc. Heather Robertshaw,female,1990-09-15 07:30:00,0.0,0.0,0.0,3.0,7061.0,1183.0,19.0,301.0,401.0,362.0,758.0,638.0,198.0,399.0,541.0,0.1572711736999311,2008.0,,38.74183039146498,-9.144759823560964,0,33,13.0,11301.0,869.3076923076923,2,6,6,5
27523,Maria Savage,female,1997-03-18 04:40:00,0.0,0.0,0.0,3.0,7447.0,966.0,19.0,288.0,410.0,371.0,544.0,747.0,180.0,527.0,330.0,0.1514587233349512,2012.0,,38.7520132722414,-9.179147909770045,0,26,9.0,11480.0,1275.5555555555557,0,6,6,5
6928,Msc. Travis Martinez,male,1995-04-13 06:38:00,0.0,0.0,0.0,3.0,5817.0,882.0,19.0,411.0,458.0,472.0,710.0,660.0,204.0,405.0,454.0,0.1481745001950083,2009.0,,38.74611832553079,-9.198493704928593,0,28,12.0,10019.0,834.9166666666666,2,6,6,5
25542,Beatrice Kim,female,1991-10-13 11:20:00,0.0,0.0,0.0,2.0,7545.0,971.0,20.0,312.0,372.0,357.0,753.0,689.0,208.0,474.0,431.0,0.1624227163512691,2005.0,,38.73160322002197,-9.153186471811033,0,32,16.0,11681.0,730.0625,0,6,6,5
20059,Bsc. Aretha Fisher,female,1995-09-08 01:27:00,0.0,0.0,0.0,3.0,6447.0,1048.0,17.0,394.0,459.0,467.0,689.0,637.0,34.0,733.0,460.0,0.1474839733006982,2015.0,,38.75472239860195,-9.179199842988496,0,28,6.0,10908.0,1818.0,1,6,6,5
8815,Phd. Jennifer Carlson,female,1991-05-31 10:29:00,0.0,0.0,0.0,3.0,6916.0,962.0,18.0,436.0,339.0,467.0,716.0,683.0,50.0,619.0,391.0,0.1597347616543004,2011.0,,38.76281039306399,-9.097055418914032,0,32,10.0,11188.0,1118.8,3,6,6,5
3311,Phd. James Johnson,male,1997-11-12 10:04:00,0.0,0.0,0.0,3.0,6808.0,1074.0,19.0,411.0,419.0,361.0,779.0,728.0,233.0,597.0,606.0,0.1479708964400404,2016.0,967192.0,38.74896442710379,-9.164164589042189,0,26,5.0,11410.0,2282.0,3,6,6,5
2882,Phd. Christian Dandurand,male,1995-11-20 10:39:00,0.0,0.0,0.0,3.0,7437.0,973.0,17.0,357.0,411.0,407.0,661.0,744.0,216.0,571.0,603.0,0.1585264396550781,2008.0,972284.0,38.75765986825273,-9.16873602754414,0,28,13.0,11777.0,905.9230769230768,3,6,6,5
12386,Bsc. Jerrell Carpenter,male,1997-04-08 08:34:00,0.0,0.0,0.0,3.0,6875.0,1112.0,19.0,378.0,435.0,346.0,691.0,703.0,415.0,473.0,496.0,0.1558431774629789,2007.0,,38.741858664705454,-9.172627922436266,0,26,14.0,11428.0,816.2857142857143,1,6,6,5
271,Bsc. Stanley Perkins,male,1995-11-28 04:45:00,0.0,0.0,0.0,3.0,7042.0,947.0,19.0,304.0,370.0,333.0,688.0,697.0,98.0,314.0,568.0,0.1468929678267445,2007.0,981732.0,38.75009925756737,-9.17273861738215,0,28,14.0,10793.0,770.9285714285714,1,6,6,5
2811,Msc. Stuart Ethington,male,1993-03-22 04:17:00,0.0,0.0,0.0,4.0,7195.0,869.0,19.0,408.0,305.0,381.0,671.0,641.0,54.0,402.0,458.0,0.1538289780304654,2010.0,950661.0,38.75652997132136,-9.165668750942505,0,30,11.0,10926.0,993.2727272727273,2,6,6,5
22343,Bsc. Josephine Dyer,female,1994-10-26 01:11:00,0.0,0.0,0.0,3.0,7273.0,857.0,17.0,394.0,322.0,369.0,742.0,722.0,17.0,373.0,533.0,0.1447911631616116,2008.0,,38.74928027429352,-9.179773327031832,0,29,13.0,11069.0,851.4615384615385,1,6,6,5
26145,Lisa Cornell,female,1996-06-07 10:47:00,1.0,0.0,0.0,3.0,7340.0,1336.0,20.0,503.0,372.0,287.0,672.0,626.0,194.0,474.0,376.0,0.1532501430984165,2012.0,,38.7405874928551,-9.155719227807108,0,27,9.0,11804.0,1311.5555555555557,0,6,6,5
29938,Donald Nieves,male,1994-04-15 04:37:00,0.0,0.0,0.0,3.0,7621.0,894.0,19.0,437.0,412.0,404.0,647.0,687.0,328.0,422.0,290.0,0.1512110460987641,2011.0,,38.73753129245939,-9.14420268432314,0,29,10.0,11852.0,1185.2,0,6,6,5
12459,Phd. Becky Draper,female,1990-02-06 10:01:00,0.0,0.0,1.0,3.0,7206.0,1321.0,17.0,381.0,456.0,394.0,744.0,718.0,123.0,521.0,411.0,0.1563186971800289,2014.0,,38.726908376928165,-9.142484289330094,0,33,7.0,11864.0,1694.857142857143,3,6,6,5
29374,Paul Trotter,male,1996-10-02 09:11:00,0.0,0.0,0.0,3.0,7000.0,680.0,19.0,425.0,425.0,454.0,667.0,679.0,274.0,525.0,413.0,0.152971732035663,2004.0,,38.7328826959097,-9.139904619421364,0,27,17.0,11129.0,654.6470588235294,0,6,6,5
693,Msc. Eric Tooze,male,1990-06-19 05:12:00,0.0,0.0,0.0,2.0,7317.0,1001.0,16.0,484.0,338.0,360.0,712.0,707.0,291.0,532.0,556.0,0.1573608005385282,2010.0,960653.0,38.75556900551658,-9.101037327953138,0,33,11.0,11742.0,1067.4545454545455,2,6,6,5
1190,Msc. Lee Evert,female,1994-08-28 04:42:00,0.0,0.0,0.0,3.0,5715.0,965.0,19.0,396.0,390.0,376.0,759.0,681.0,380.0,398.0,405.0,0.1474517172612672,2011.0,924689.0,38.72811202276152,-9.200633254320822,0,29,10.0,10060.0,1006.0,2,6,6,5
22763,Bsc. Gabriela Jernigan,female,1995-05-08 12:41:00,0.0,0.0,0.0,3.0,7394.0,1125.0,19.0,373.0,427.0,345.0,700.0,620.0,85.0,688.0,441.0,0.1537464256770384,2006.0,,38.769317452978505,-9.164055984200845,0,28,15.0,11757.0,783.8,1,6,6,5
14803,Msc. Paul Stubblefield,male,1996-06-02 11:08:00,0.0,0.0,0.0,3.0,6761.0,1088.0,19.0,435.0,309.0,334.0,726.0,662.0,273.0,624.0,610.0,0.1508552405548106,2010.0,,38.74938580544903,-9.165212670397928,0,27,11.0,11212.0,1019.2727272727273,2,6,6,5
27320,Jonathan Ramirez,male,1996-05-29 02:38:00,0.0,0.0,0.0,3.0,7535.0,1013.0,19.0,364.0,344.0,479.0,771.0,772.0,206.0,633.0,534.0,0.1400772900726063,2010.0,,38.76304944335985,-9.171544485130177,0,27,11.0,12117.0,1101.5454545454545,0,6,6,5
23825,Bsc. Kevin Mendoza,male,1995-04-11 05:46:00,0.0,0.0,0.0,2.0,6512.0,856.0,18.0,426.0,376.0,337.0,735.0,657.0,405.0,324.0,676.0,0.1510181050376934,2004.0,,38.742111367444,-9.192120299979395,0,28,17.0,10628.0,625.1764705882352,1,6,6,5
1297,Bsc. Eddie Gill,male,1993-12-23 02:12:00,0.0,0.0,0.0,3.0,6431.0,754.0,18.0,386.0,393.0,357.0,670.0,651.0,276.0,389.0,389.0,0.1486417610800982,2013.0,926016.0,38.745631687219735,-9.17334497528296,0,30,8.0,10307.0,1288.375,1,6,6,5
24202,John Ramirez,male,1993-10-01 10:03:00,1.0,0.0,0.0,3.0,7668.0,804.0,17.0,388.0,517.0,416.0,737.0,784.0,258.0,559.0,435.0,0.1489885603391882,2011.0,,38.74403653263107,-9.192130838544374,0,30,10.0,12131.0,1213.1,0,6,6,5
15229,Bsc. Joyce Eagen,female,1996-01-30 08:40:00,0.0,0.0,0.0,3.0,6855.0,1070.0,20.0,413.0,366.0,374.0,756.0,746.0,166.0,467.0,468.0,0.1504791792356503,2006.0,,38.76199136258908,-9.166588086403488,0,27,15.0,11213.0,747.5333333333333,1,6,6,5
28753,Damon Kocher,male,1993-05-27 12:43:00,1.0,0.0,0.0,2.0,6592.0,567.0,19.0,349.0,455.0,319.0,733.0,753.0,99.0,669.0,644.0,0.1486927214835595,2014.0,,38.73590036753464,-9.187062343627897,0,30,7.0,10536.0,1505.142857142857,0,6,6,5
3501,Bsc. Deena Brown,female,1994-03-26 07:03:00,0.0,0.0,0.0,3.0,8072.0,1306.0,20.0,346.0,415.0,347.0,710.0,736.0,290.0,491.0,670.0,0.1557948091042838,2009.0,905444.0,38.7697178574457,-9.162869890716328,0,29,12.0,12713.0,1059.4166666666667,1,6,6,5
22247,Phd. Patrick Laino,male,1993-06-30 05:32:00,0.0,0.0,0.0,2.0,7147.0,1170.0,20.0,453.0,453.0,458.0,666.0,723.0,259.0,390.0,335.0,0.1469418576315776,2008.0,,38.7452763525746,-9.177748908877131,0,30,13.0,11719.0,901.4615384615385,3,6,6,5
22134,Phd. Michael Donaldson,male,1990-12-30 02:43:00,0.0,0.0,0.0,3.0,7493.0,927.0,19.0,505.0,472.0,392.0,745.0,583.0,295.0,656.0,527.0,0.1482094577284773,2013.0,,38.729282659863,-9.15695041625612,0,33,8.0,12068.0,1508.5,3,6,6,5
21525,Bsc. Charlene Graham,female,1994-02-18 06:16:00,0.0,0.0,0.0,2.0,7496.0,1082.0,18.0,306.0,337.0,411.0,676.0,681.0,196.0,498.0,510.0,0.1493850610482138,2011.0,,38.75970000147918,-9.09862989001063,0,29,10.0,11683.0,1168.3,1,6,6,5
25807,Ruby Webb,female,1990-01-20 12:34:00,1.0,0.0,0.0,3.0,7897.0,760.0,18.0,400.0,421.0,491.0,703.0,777.0,37.0,601.0,406.0,0.1515679749278461,2011.0,,38.74249307972012,-9.176305470586922,0,33,10.0,12087.0,1208.7,0,6,6,5
12326,Msc. Tammie Meadows,female,1990-02-05 04:12:00,0.0,0.0,0.0,3.0,6855.0,973.0,20.0,377.0,305.0,354.0,652.0,659.0,224.0,204.0,550.0,0.1578722910075455,2008.0,,38.7312626964172,-9.19081997496879,0,33,13.0,10603.0,815.6153846153846,2,6,6,5
11447,Bsc. Katrina Giglio,female,1994-07-27 02:28:00,0.0,0.0,0.0,3.0,6866.0,806.0,19.0,332.0,363.0,458.0,804.0,725.0,85.0,641.0,533.0,0.1447334011234669,2012.0,,38.73301305920178,-9.192153658531415,0,29,9.0,11080.0,1231.111111111111,1,6,6,5
5939,Msc. Roberta Lundblad,female,1997-07-02 08:41:00,0.0,0.0,0.0,3.0,7108.0,1050.0,21.0,412.0,363.0,339.0,770.0,703.0,176.0,475.0,555.0,0.1483566652691626,2013.0,943347.0,38.73909686518673,-9.176039109918078,0,26,8.0,11396.0,1424.5,2,6,6,5
13599,Msc. Lupe Woodward,female,1997-03-22 02:10:00,0.0,0.0,0.0,3.0,7147.0,1291.0,20.0,476.0,485.0,461.0,628.0,644.0,280.0,429.0,503.0,0.1618887511558591,2012.0,,38.72777166681952,-9.154834946730189,0,26,9.0,11841.0,1315.6666666666667,2,6,6,5
19395,Msc. Mark Brian,male,1994-10-03 08:13:00,0.0,0.0,0.0,3.0,7799.0,1288.0,21.0,392.0,425.0,381.0,742.0,764.0,194.0,368.0,634.0,0.1530616433608108,2012.0,,38.76974393086248,-9.169824280826235,0,29,9.0,12353.0,1372.5555555555557,2,6,6,5
12375,Bsc. Joanne Hood,female,1996-12-01 05:40:00,0.0,0.0,0.0,3.0,7044.0,1150.0,19.0,396.0,383.0,394.0,731.0,682.0,339.0,785.0,524.0,0.1518865559125236,2010.0,,38.727219159460525,-9.1412697741963,0,27,11.0,11904.0,1082.1818181818182,1,6,6,5
10919,Bsc. Joseph Koverman,male,1992-01-30 01:10:00,0.0,0.0,0.0,3.0,6347.0,955.0,18.0,344.0,367.0,415.0,751.0,683.0,48.0,630.0,513.0,0.1561453369945665,2015.0,,38.7660562343057,-9.16548369871804,0,31,6.0,10540.0,1756.6666666666667,1,6,6,5
27293,Carmen Doss,female,1990-09-20 03:10:00,0.0,0.0,0.0,3.0,7266.0,1310.0,19.0,360.0,409.0,404.0,711.0,573.0,74.0,484.0,417.0,0.148282637747712,2009.0,,38.73558845964599,-9.18739396250751,0,33,12.0,11591.0,965.9166666666666,0,6,6,5
26023,Kevin Waller,male,1997-10-14 10:50:00,0.0,0.0,0.0,3.0,7460.0,909.0,20.0,443.0,466.0,475.0,802.0,747.0,224.0,398.0,766.0,0.1471819986495171,2011.0,,38.752770795850914,-9.174942194733612,0,26,10.0,11924.0,1192.4,0,6,6,5
16565,Msc. Mac Edwards,male,1992-12-22 08:02:00,1.0,0.0,0.0,3.0,6741.0,892.0,17.0,448.0,426.0,425.0,742.0,705.0,515.0,478.0,517.0,0.1537284915725377,2008.0,,38.75837497915132,-9.158569362695316,0,31,13.0,11372.0,874.7692307692307,2,6,6,5
18578,Phd. Julie Peterson,female,1997-03-28 04:00:00,1.0,0.0,0.0,4.0,6882.0,1315.0,18.0,405.0,419.0,363.0,580.0,694.0,230.0,611.0,609.0,0.1527275080172359,2011.0,,38.76490966459666,-9.09862989001063,0,26,10.0,11499.0,1149.9,3,6,6,5
8992,Bsc. William Plemons,male,1994-12-31 10:22:00,0.0,0.0,0.0,3.0,6752.0,1233.0,19.0,372.0,401.0,468.0,774.0,625.0,99.0,569.0,502.0,0.1382171359508213,2009.0,,38.7275139976126,-9.140781898713238,0,29,12.0,11293.0,941.0833333333334,1,6,6,5
7324,Msc. Courtney Miranda,female,1996-11-13 02:13:00,0.0,0.0,0.0,3.0,6322.0,1079.0,18.0,391.0,414.0,339.0,744.0,735.0,197.0,510.0,468.0,0.1627476991771587,2009.0,,38.736703848341605,-9.194154317728426,0,27,12.0,10731.0,894.25,2,6,6,5
1526,Phd. Tracy Johnson,female,1991-06-29 10:02:00,0.0,0.0,0.0,3.0,7388.0,1159.0,19.0,322.0,383.0,498.0,657.0,730.0,130.0,454.0,425.0,0.1505160433757296,2012.0,989820.0,38.77136144028147,-9.101324713213964,0,32,9.0,11721.0,1302.3333333333333,3,6,6,5
27182,Marlo Kirk,female,1994-08-01 02:31:00,1.0,0.0,0.0,3.0,7354.0,916.0,19.0,391.0,350.0,441.0,665.0,662.0,34.0,595.0,373.0,0.1532736019900661,2008.0,,38.73752927076168,-9.146902407209788,0,29,13.0,11408.0,877.5384615384615,0,6,6,5
9915,Msc. Tiffanie Evans,female,1996-05-22 01:56:00,0.0,0.0,0.0,3.0,6864.0,965.0,19.0,377.0,340.0,491.0,627.0,740.0,87.0,457.0,394.0,0.1443186246374159,2009.0,,38.729361479245256,-9.14100939192647,0,27,12.0,10948.0,912.3333333333334,2,6,6,5
26422,Robert Russey,male,1997-10-07 02:47:00,0.0,0.0,0.0,3.0,7290.0,959.0,20.0,426.0,321.0,398.0,791.0,747.0,177.0,360.0,428.0,0.1552905770581311,2012.0,,38.75087813868203,-9.170997475310068,0,26,9.0,11469.0,1274.3333333333333,0,6,6,5
26471,Lee Sullivan,male,1994-04-06 08:30:00,0.0,0.0,0.0,3.0,6458.0,821.0,18.0,358.0,381.0,502.0,680.0,680.0,215.0,393.0,501.0,0.1487495791900783,2006.0,,38.73450562869375,-9.197554077434514,0,29,15.0,10488.0,699.2,0,6,6,5
1650,Bsc. Hershel Hill,male,1997-04-18 12:35:00,0.0,0.0,0.0,4.0,6744.0,1059.0,17.0,370.0,400.0,438.0,783.0,664.0,121.0,688.0,268.0,0.1461277759300516,2009.0,976371.0,38.76102273789693,-9.175416297830845,0,26,12.0,11267.0,938.9166666666666,1,6,6,5
22368,Msc. Patricia Richardson,female,1994-03-20 06:38:00,0.0,0.0,0.0,3.0,7007.0,1090.0,20.0,479.0,293.0,519.0,757.0,663.0,158.0,567.0,542.0,0.1511680660823411,2010.0,,38.75236883309439,-9.166039868224916,0,29,11.0,11533.0,1048.4545454545455,2,6,6,5
8788,Msc. Lorraine Allison,female,1995-04-08 06:42:00,0.0,0.0,0.0,3.0,6390.0,1041.0,18.0,340.0,410.0,405.0,746.0,694.0,97.0,432.0,452.0,0.153878074751666,2003.0,,38.75386433676543,-9.169402992739249,0,28,18.0,10555.0,586.3888888888889,2,6,6,5
3271,Bsc. Christopher Townsend,male,1995-06-03 08:47:00,1.0,0.0,0.0,3.0,6884.0,907.0,19.0,397.0,351.0,433.0,756.0,694.0,99.0,504.0,570.0,0.1511304584638664,2008.0,933331.0,38.73508453279477,-9.14958629669057,0,28,13.0,11025.0,848.0769230769231,1,6,6,5
6477,Msc. Russell Cross,male,1992-04-02 07:10:00,0.0,0.0,0.0,3.0,7148.0,1006.0,17.0,350.0,468.0,310.0,718.0,859.0,301.0,579.0,531.0,0.1512811417506794,2007.0,,38.73907572643414,-9.152174941792987,0,31,14.0,11739.0,838.5,2,6,6,5
29503,Jocelyn Capps,female,1996-01-11 08:28:00,0.0,0.0,0.0,3.0,7379.0,741.0,18.0,400.0,327.0,421.0,659.0,827.0,242.0,536.0,394.0,0.1455618572538759,2005.0,,38.762086572248094,-9.17133258264368,0,27,16.0,11532.0,720.75,0,6,6,5
2535,Msc. Beverly Brent,female,1995-04-11 01:50:00,0.0,0.0,0.0,3.0,7415.0,1142.0,19.0,407.0,429.0,285.0,706.0,730.0,84.0,320.0,369.0,0.1575980179952457,2010.0,910975.0,38.745728600851805,-9.143635927087544,0,28,11.0,11518.0,1047.090909090909,2,6,6,5
