customer_id,customer_name,customer_gender,customer_birthdate,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,loyalty_card_number,latitude,longitude,is_business,age,years_as_customer,lifetime_spend,spend_per_year,education_level,2D_DBSCAN_clusters,3D_DBSCAN_cluster,cluster
29219,Julia Byers,female,1979-05-14 03:42:00,2.0,0.0,1.0,4.0,5404.0,173.0,18.0,601.0,751.0,403.0,1041.0,1178.0,663.0,725.0,1858.0,0.1998696331304066,2007.0,,38.74797352211905,-9.168924920224525,0,44,14.0,10939.0,781.3571428571429,0,3,3,2
17248,Roger Pierce,male,1962-01-18 10:15:00,6.0,3.0,1.0,3.0,5044.0,187.0,18.0,652.0,933.0,625.0,1027.0,996.0,596.0,1123.0,1952.0,0.1953345099702311,2010.0,,38.78328830589985,-9.09862989001063,0,61,11.0,11183.0,1016.6363636363636,0,3,3,2
21081,Jacklyn Sandvik,female,1949-12-25 07:05:00,2.0,2.0,1.0,3.0,4855.0,191.0,20.0,665.0,818.0,634.0,1070.0,1168.0,548.0,952.0,2082.0,0.2013218917538927,2008.0,,38.755765716378434,-9.131813941844738,0,74,13.0,10901.0,838.5384615384615,0,3,3,2
29185,Alice Newton,female,1949-05-21 10:58:00,7.0,3.0,1.0,4.0,5107.0,169.0,18.0,489.0,997.0,590.0,1208.0,914.0,593.0,985.0,1909.0,0.1985821274329765,2008.0,,38.75511041087744,-9.156758458633906,0,74,13.0,11052.0,850.1538461538462,0,3,3,2
9248,Phd. Cathy Williams,female,1960-11-23 09:46:00,4.0,3.0,1.0,2.0,4847.0,203.0,19.0,670.0,982.0,551.0,870.0,1143.0,520.0,763.0,2046.0,0.195001423271416,2007.0,,38.73721857599824,-9.139921448737358,0,63,14.0,10549.0,753.5,3,3,3,2
8452,Msc. Mitchell Yeldell,male,1947-05-24 08:27:00,3.0,1.0,1.0,3.0,5127.0,168.0,19.0,658.0,972.0,386.0,1044.0,1036.0,447.0,1084.0,2176.0,0.1997270084828047,2008.0,991909.0,38.7382401641715,-9.190625403601342,0,76,13.0,10922.0,840.1538461538462,2,3,3,2
6469,Bsc. Paula Trotz,female,1979-08-05 07:17:00,1.0,1.0,1.0,3.0,5112.0,240.0,16.0,591.0,886.0,536.0,1027.0,1229.0,528.0,934.0,1930.0,0.1949776844566479,2010.0,995017.0,38.74396951099341,-9.1657584110219,0,44,11.0,11083.0,1007.5454545454544,1,3,3,2
13575,Bsc. Estelle Warwick,female,1980-04-11 07:35:00,2.0,2.0,1.0,4.0,5092.0,205.0,18.0,578.0,841.0,498.0,1203.0,1058.0,450.0,1033.0,2081.0,0.198919505733818,2011.0,,38.743511831246224,-9.198275310214784,0,43,10.0,10958.0,1095.8,1,3,3,2
8873,Bsc. John Spriggs,male,1974-04-29 10:06:00,4.0,1.0,1.0,2.0,5187.0,217.0,18.0,600.0,823.0,585.0,994.0,1212.0,410.0,1091.0,1885.0,0.2040643308869918,2010.0,979825.0,38.735061348590285,-9.143697371978552,0,49,11.0,11119.0,1010.818181818182,1,3,3,2
15135,Carl Stogsdill,male,1968-03-07 01:00:00,0.0,1.0,0.0,3.0,4908.0,191.0,13.0,449.0,831.0,726.0,1127.0,1005.0,615.0,923.0,1880.0,0.1972108635359811,2013.0,,38.78064757789594,-9.115133750321244,0,55,8.0,10775.0,1346.875,0,3,3,2
4100,Bsc. Wilson Cody,male,1979-10-20 08:26:00,4.0,1.0,0.0,3.0,5094.0,193.0,18.0,612.0,960.0,693.0,1248.0,1120.0,540.0,1012.0,2039.0,0.1987024867850148,2013.0,997505.0,38.75490682447546,-9.162137372514035,0,44,8.0,11472.0,1434.0,1,3,3,2
10648,Bsc. William Nevarez,male,1987-10-22 10:11:00,5.0,1.0,1.0,3.0,4833.0,204.0,18.0,748.0,981.0,424.0,1349.0,862.0,417.0,970.0,2134.0,0.1948693452028194,2006.0,,38.74750777431797,-9.184966824700297,0,36,15.0,10788.0,719.2,1,3,3,2
7399,Bsc. Tom Easter,male,1969-08-26 12:25:00,5.0,4.0,1.0,3.0,5172.0,178.0,20.0,456.0,754.0,494.0,1211.0,1035.0,607.0,858.0,2023.0,0.2033527872143308,2005.0,922578.0,38.7403880157788,-9.183339319746423,0,54,16.0,10765.0,672.8125,1,3,3,2
19240,Stephanie Hollis,female,1985-03-24 09:59:00,4.0,0.0,1.0,3.0,4807.0,214.0,22.0,583.0,859.0,415.0,1029.0,1107.0,539.0,998.0,1909.0,0.1948778427470094,2011.0,,38.75578395319539,-9.174196893944147,0,38,10.0,10551.0,1055.1,0,3,3,2
10211,Bsc. Tashia Young,female,1959-03-22 08:31:00,6.0,2.0,1.0,3.0,4847.0,218.0,19.0,613.0,860.0,543.0,1193.0,977.0,344.0,989.0,2074.0,0.2117304289554465,2011.0,,38.74830409418046,-9.188367631013485,0,64,10.0,10584.0,1058.4,1,3,3,2
18500,Brian Alligood,male,1947-10-09 12:49:00,5.0,3.0,1.0,3.0,5324.0,215.0,21.0,673.0,758.0,493.0,1070.0,1290.0,526.0,922.0,1851.0,0.1964251155747231,2010.0,,38.74929069437086,-9.16337259371345,0,76,11.0,11271.0,1024.6363636363635,0,3,3,2
2257,Phd. Mable Calicott,female,1950-01-23 03:08:00,1.0,2.0,1.0,3.0,5159.0,183.0,23.0,404.0,965.0,423.0,1195.0,904.0,747.0,869.0,2107.0,0.2075852634331984,2012.0,901665.0,38.75826906325541,-9.157590358994929,0,73,9.0,10849.0,1205.4444444444443,3,3,3,2
9834,Bsc. Jamie Nelson,male,1966-03-16 10:35:00,2.0,1.0,1.0,3.0,5139.0,188.0,17.0,531.0,934.0,372.0,1128.0,1277.0,343.0,954.0,1914.0,0.2025682525439087,2008.0,,38.75466488211187,-9.10811239852242,0,57,13.0,10866.0,835.8461538461538,1,3,3,2
3365,Phd. Susan Clark,female,1973-11-06 02:56:00,2.0,1.0,1.0,2.0,4927.0,223.0,18.0,594.0,797.0,292.0,1155.0,912.0,502.0,1048.0,1976.0,0.1929317616693948,2008.0,949205.0,38.74019640633419,-9.168192037952991,0,50,13.0,10450.0,803.8461538461538,3,3,3,2
7216,Phd. Noah Roberts,male,1985-08-20 07:25:00,2.0,2.0,1.0,2.0,4605.0,190.0,20.0,545.0,893.0,370.0,1038.0,1023.0,315.0,1087.0,2212.0,0.1965097522860545,2009.0,959174.0,38.7305879184873,-9.187190517461207,0,38,12.0,10066.0,838.8333333333334,3,3,3,2
4809,Msc. Edward Daugherty,male,1985-10-30 09:11:00,1.0,3.0,1.0,3.0,5022.0,181.0,23.0,542.0,823.0,513.0,962.0,876.0,497.0,1017.0,1924.0,0.2077209066162253,2008.0,938667.0,38.74871634055236,-9.21256560722822,0,38,13.0,10433.0,802.5384615384615,2,3,3,2
11468,Phd. Billy Dickhoff,male,1941-11-14 09:55:00,3.0,2.0,1.0,3.0,5152.0,208.0,19.0,681.0,1156.0,537.0,1059.0,1105.0,496.0,1065.0,2014.0,0.1977034405011824,2016.0,,38.76364481451972,-9.15495213828456,0,82,5.0,11459.0,2291.8,3,3,3,2
2819,Bsc. June Mcclure,female,1993-03-21 06:47:00,2.0,1.0,0.0,3.0,5064.0,188.0,14.0,612.0,989.0,482.0,1191.0,1016.0,848.0,997.0,2069.0,0.198058641820142,2010.0,940199.0,38.72399415783306,-9.196152557047174,0,30,11.0,11387.0,1035.1818181818182,1,3,3,2
27453,Shelley Smith,female,1968-05-02 12:25:00,4.0,3.0,1.0,4.0,4891.0,157.0,13.0,445.0,977.0,539.0,1124.0,1043.0,656.0,1029.0,1999.0,0.2048868534724188,2010.0,,38.77378485151452,-9.09525476148795,0,55,11.0,10861.0,987.3636363636364,0,3,3,2
29230,Luella Olson,female,1982-04-10 04:27:00,2.0,4.0,1.0,2.0,5151.0,201.0,20.0,507.0,975.0,473.0,1214.0,998.0,485.0,827.0,1934.0,0.199157875740879,2010.0,,38.73692889469772,-9.158021914150185,0,41,11.0,10831.0,984.6363636363636,0,3,3,2
12416,Bsc. Ralph Lemons,male,1978-08-29 02:02:00,6.0,2.0,1.0,3.0,5401.0,196.0,22.0,559.0,1085.0,539.0,1081.0,1132.0,254.0,862.0,2052.0,0.1956113119711603,2011.0,,38.77587462821271,-9.09862989001063,0,45,10.0,11109.0,1110.9,1,3,3,2
14537,Msc. Jason Osterman,male,1982-06-08 01:37:00,6.0,2.0,0.0,3.0,5346.0,165.0,16.0,451.0,990.0,434.0,1042.0,986.0,484.0,991.0,2013.0,0.2043664835674547,2012.0,,38.76463447132902,-9.18335197603615,0,41,9.0,10889.0,1209.888888888889,2,3,3,2
21448,Robert Beehler,male,1950-06-24 09:43:00,2.0,1.0,1.0,3.0,4809.0,180.0,19.0,411.0,977.0,456.0,972.0,1088.0,606.0,1003.0,1912.0,0.2016333295509171,2010.0,,38.72051790067955,-9.20041893910172,0,73,11.0,10502.0,954.7272727272727,0,3,3,2
1332,Msc. Kevin Smith,male,1961-05-19 10:34:00,4.0,5.0,1.0,3.0,4766.0,197.0,18.0,628.0,685.0,384.0,1056.0,943.0,491.0,1075.0,2066.0,0.1981119227528971,2008.0,975531.0,38.75208412972484,-9.14060152983525,0,62,13.0,10225.0,786.5384615384615,2,3,3,2
326,Msc. Phyllis Cottingham,female,1976-11-24 12:42:00,3.0,2.0,1.0,3.0,5165.0,184.0,20.0,649.0,1077.0,627.0,1183.0,1190.0,352.0,1005.0,1908.0,0.2006422802628397,2013.0,992938.0,38.72578066562732,-9.16104444106977,0,47,8.0,11432.0,1429.0,2,3,3,2
14069,Phd. Armando Turner,male,1948-12-27 08:22:00,2.0,3.0,1.0,3.0,5117.0,186.0,20.0,622.0,988.0,565.0,1164.0,981.0,454.0,1095.0,1984.0,0.203852480323239,2010.0,,38.78074842985917,-9.09862989001063,0,75,11.0,11172.0,1015.6363636363636,3,3,3,2
297,Bsc. Gregory Walsh,male,1967-06-13 10:51:00,2.0,3.0,1.0,3.0,5211.0,154.0,19.0,726.0,869.0,500.0,899.0,1138.0,413.0,1069.0,1748.0,0.2084535836847117,2016.0,952205.0,38.74849380994132,-9.187203742657085,0,56,5.0,10979.0,2195.8,1,3,3,2
16169,Garrett Willis,male,1982-10-16 07:15:00,7.0,1.0,1.0,2.0,5087.0,167.0,14.0,599.0,952.0,505.0,896.0,1164.0,522.0,877.0,2236.0,0.2039572670596952,2008.0,,38.76387318759517,-9.166276236315632,0,41,13.0,10769.0,828.3846153846154,0,3,3,2
5055,Bsc. Susan Munoz,female,1973-11-02 12:55:00,3.0,1.0,1.0,2.0,5275.0,240.0,14.0,716.0,935.0,679.0,1306.0,1161.0,455.0,977.0,2001.0,0.1931993574338627,2013.0,905853.0,38.75442740211528,-9.09862989001063,0,50,8.0,11744.0,1468.0,1,3,3,2
19302,Dennis Althouse,male,1972-06-13 09:20:00,4.0,2.0,1.0,3.0,4786.0,182.0,21.0,646.0,1035.0,475.0,1155.0,1214.0,432.0,1118.0,2044.0,0.2001275582007514,2008.0,,38.72833464021928,-9.189795113910092,0,51,13.0,11043.0,849.4615384615385,0,3,3,2
21111,Carol Collins,female,1992-11-13 10:34:00,5.0,2.0,1.0,3.0,5050.0,206.0,18.0,539.0,850.0,503.0,1129.0,1056.0,506.0,953.0,2268.0,0.1979903773190108,2011.0,,38.748653316312286,-9.16318324351951,0,31,10.0,10792.0,1079.2,0,3,3,2
13203,Phd. Dave Dowlin,male,1985-05-21 10:47:00,6.0,1.0,1.0,3.0,5028.0,176.0,15.0,507.0,1154.0,502.0,1077.0,1100.0,543.0,783.0,2022.0,0.2004324291006659,2008.0,,38.7525868155804,-9.19512862338303,0,38,13.0,10870.0,836.1538461538462,3,3,3,2
14481,Phd. Nancy Waring,female,1994-09-22 04:23:00,3.0,1.0,1.0,3.0,4891.0,172.0,18.0,671.0,672.0,312.0,1033.0,1143.0,639.0,991.0,1919.0,0.1982202728378913,2015.0,,38.75576139064788,-9.206040563290683,0,29,6.0,10524.0,1754.0,3,3,3,2
22765,Tiffany Blazer,female,1963-05-07 07:06:00,2.0,4.0,1.0,4.0,4813.0,192.0,23.0,494.0,984.0,633.0,1074.0,1180.0,515.0,989.0,2012.0,0.1984629221962595,2010.0,,38.77554350696203,-9.162724056941368,0,60,11.0,10874.0,988.5454545454544,0,3,3,2
7501,Msc. Keri Shepherd,female,1974-10-26 11:12:00,1.0,0.0,1.0,3.0,5434.0,187.0,12.0,562.0,766.0,417.0,1041.0,1000.0,362.0,995.0,2061.0,0.2003793680097635,2010.0,938321.0,38.747670353757854,-9.206542844225098,0,49,11.0,10764.0,978.5454545454544,2,3,3,2
8372,Msc. Jason Rainey,male,1960-02-08 10:59:00,1.0,2.0,1.0,3.0,5329.0,203.0,17.0,684.0,926.0,624.0,964.0,1115.0,670.0,1074.0,1888.0,0.1971205553213663,2015.0,910944.0,38.75645161363427,-9.149804032100036,0,63,6.0,11589.0,1931.5,2,3,3,2
18241,Robert Fletcher,male,1985-06-26 02:08:00,5.0,0.0,1.0,2.0,4928.0,220.0,18.0,572.0,1038.0,563.0,1118.0,1122.0,513.0,1019.0,2042.0,0.2017760495188567,2013.0,,38.72022171945765,-9.20336856646336,0,38,8.0,11093.0,1386.625,0,3,3,2
23467,Harold Williams,male,1972-11-04 07:56:00,3.0,2.0,1.0,3.0,4863.0,225.0,19.0,534.0,967.0,509.0,1184.0,1157.0,377.0,834.0,1958.0,0.2000086033678073,2014.0,,38.779331380899706,-9.09862989001063,0,51,7.0,10650.0,1521.428571428571,0,3,3,2
21292,Leonila Baskerville,female,1965-02-07 05:19:00,2.0,1.0,1.0,3.0,5047.0,179.0,21.0,694.0,743.0,510.0,904.0,1158.0,506.0,1181.0,1973.0,0.2037053046099204,2003.0,,38.73151083501968,-9.175819469498045,0,58,18.0,10922.0,606.7777777777778,0,3,3,2
26732,Donald Schmitt,male,1960-09-23 01:32:00,6.0,2.0,1.0,3.0,4653.0,210.0,18.0,668.0,883.0,518.0,1062.0,1030.0,226.0,973.0,2121.0,0.2066294693846238,2010.0,,38.752777023779664,-9.211391545849729,0,63,11.0,10223.0,929.3636363636364,0,3,3,2
27306,Laura Wilson,female,1997-01-08 03:18:00,4.0,3.0,1.0,3.0,5025.0,235.0,23.0,611.0,987.0,249.0,1194.0,1086.0,665.0,1074.0,2046.0,0.1966865636360524,2015.0,,38.75767940385362,-9.179346865972816,0,26,6.0,11126.0,1854.3333333333333,0,3,3,2
24621,Regina Brown,female,1968-04-24 05:16:00,4.0,3.0,1.0,3.0,5056.0,233.0,13.0,602.0,797.0,565.0,1073.0,1303.0,351.0,1087.0,1923.0,0.1945073037666567,2014.0,,38.74496147994754,-9.21158439224502,0,55,7.0,11067.0,1581.0,0,3,3,2
13877,Phd. Jorge Anderson,male,1949-01-09 10:12:00,1.0,3.0,1.0,3.0,5054.0,183.0,17.0,706.0,767.0,544.0,995.0,1049.0,450.0,1102.0,2115.0,0.2055723358246135,2011.0,,38.76285924573956,-9.10427455643397,0,74,10.0,10850.0,1085.0,3,3,3,2
11758,Msc. Jody Kohl,male,1960-09-16 03:07:00,3.0,3.0,1.0,3.0,4883.0,216.0,18.0,462.0,877.0,600.0,1006.0,1224.0,473.0,1064.0,2024.0,0.1966845918219583,2011.0,,38.72147794955,-9.153739695502132,0,63,10.0,10805.0,1080.5,2,3,3,2
4545,Msc. Annie Hebel,female,1965-10-03 11:30:00,4.0,4.0,1.0,3.0,4919.0,185.0,18.0,495.0,960.0,506.0,976.0,797.0,421.0,1120.0,1872.0,0.2029271366823462,2010.0,982128.0,38.73270677251831,-9.212895397874844,0,58,11.0,10379.0,943.5454545454544,2,3,3,2
18322,Maria Holland,female,1974-06-01 06:51:00,4.0,0.0,1.0,4.0,4974.0,240.0,17.0,800.0,898.0,288.0,993.0,1173.0,473.0,862.0,2224.0,0.1979063001649031,2009.0,,38.72676592892736,-9.144235604889372,0,49,12.0,10701.0,891.75,0,3,3,2
13179,Phd. Russell Perry,male,1950-02-08 12:27:00,0.0,0.0,1.0,3.0,4967.0,189.0,18.0,568.0,925.0,475.0,993.0,1219.0,608.0,1094.0,2106.0,0.2011590212476987,2012.0,,38.75034831213971,-9.153088765846295,0,73,9.0,11038.0,1226.4444444444443,3,3,3,2
23810,Rachelle Meekins,female,1964-08-30 06:57:00,2.0,1.0,1.0,2.0,5056.0,157.0,20.0,624.0,1063.0,499.0,988.0,1139.0,288.0,1014.0,2054.0,0.2063883234430563,2009.0,,38.76800179631536,-9.156353203867411,0,59,12.0,10828.0,902.3333333333334,0,3,3,2
6791,Phd. Cathy Jimenez,female,1990-11-04 11:03:00,0.0,1.0,1.0,3.0,4829.0,173.0,23.0,728.0,819.0,573.0,1087.0,1131.0,546.0,946.0,2136.0,0.1980426359526716,2019.0,901812.0,38.75079480350542,-9.092705347368762,0,33,2.0,10832.0,5416.0,3,3,3,2
9461,Phd. Robin Tizon,female,1963-02-19 12:03:00,2.0,0.0,1.0,3.0,5092.0,178.0,19.0,615.0,962.0,307.0,993.0,1095.0,373.0,1000.0,2065.0,0.1987616940535082,2011.0,,38.72664403467044,-9.18029533725858,0,60,10.0,10615.0,1061.5,3,3,3,2
18306,Clark Hennessy,male,1982-02-22 12:27:00,1.0,2.0,1.0,3.0,5085.0,185.0,16.0,532.0,1050.0,551.0,1033.0,1119.0,556.0,966.0,2047.0,0.199679328536123,2009.0,,38.750996096168286,-9.137945983360831,0,41,12.0,11077.0,923.0833333333334,0,3,3,2
19228,Nita Mortenson,female,1988-05-10 04:54:00,4.0,1.0,1.0,4.0,5220.0,237.0,14.0,454.0,853.0,606.0,987.0,968.0,527.0,1175.0,1924.0,0.2010383526683026,2009.0,,38.73001972704493,-9.15738583830773,0,35,12.0,11027.0,918.9166666666666,0,3,3,2
11749,Msc. Janet Tsai,female,1959-06-28 05:11:00,4.0,1.0,1.0,4.0,5100.0,214.0,17.0,781.0,843.0,427.0,935.0,878.0,580.0,960.0,2100.0,0.1999397962413815,2009.0,,38.75546732457582,-9.15923034319755,0,64,12.0,10718.0,893.1666666666666,2,3,3,2
10036,Msc. Robert Taylor,male,1967-03-25 11:58:00,2.0,3.0,1.0,2.0,4848.0,216.0,18.0,805.0,789.0,297.0,1249.0,1182.0,611.0,901.0,1868.0,0.1934131214757928,2009.0,,38.74496707983172,-9.190602694108666,0,56,12.0,10898.0,908.1666666666666,2,3,3,2
6205,Phd. Wendy Cuomo,female,1940-08-23 08:28:00,3.0,1.0,1.0,3.0,5077.0,180.0,23.0,641.0,747.0,439.0,1156.0,1060.0,471.0,1013.0,2007.0,0.2095217476259032,2015.0,952615.0,38.74920588594242,-9.165034976293027,0,83,6.0,10784.0,1797.3333333333333,3,3,3,2
12435,Bsc. Melissa Hopping,female,1959-04-18 03:35:00,3.0,0.0,1.0,3.0,4831.0,201.0,20.0,666.0,877.0,358.0,1220.0,1056.0,656.0,885.0,1828.0,0.1935218582162601,2013.0,,38.76324504681142,-9.104860273802514,0,64,8.0,10750.0,1343.75,1,3,3,2
29136,Deann Salvaggio,female,1958-12-31 08:16:00,3.0,1.0,1.0,3.0,5185.0,215.0,17.0,618.0,950.0,334.0,1003.0,1101.0,386.0,1063.0,2064.0,0.2045922125914173,2013.0,,38.75412006774558,-9.16011376280411,0,65,8.0,10855.0,1356.875,0,3,3,2
28251,Roberto Riojas,male,1945-02-03 09:21:00,3.0,3.0,1.0,3.0,4850.0,174.0,20.0,531.0,945.0,478.0,1053.0,1017.0,480.0,886.0,2169.0,0.2043519202648296,2013.0,,38.75113569582618,-9.09862989001063,0,78,8.0,10414.0,1301.75,0,3,3,2
7347,Msc. Ethel Campbell,female,1953-08-18 08:39:00,3.0,1.0,1.0,3.0,4689.0,206.0,18.0,555.0,941.0,565.0,1094.0,951.0,523.0,1004.0,2001.0,0.195471717661276,2012.0,982097.0,38.75097401483718,-9.21414326577777,0,70,9.0,10528.0,1169.7777777777778,2,3,3,2
21086,Michael Marotta,male,1954-03-26 07:42:00,4.0,0.0,1.0,3.0,5134.0,209.0,18.0,709.0,1007.0,499.0,1136.0,950.0,568.0,1097.0,2054.0,0.1995586413057688,2014.0,,38.741093246804965,-9.19259130179524,0,69,7.0,11309.0,1615.571428571429,0,3,3,2
9445,Msc. Roger Wilson,male,1962-06-11 07:50:00,4.0,2.0,1.0,3.0,4855.0,143.0,21.0,573.0,995.0,654.0,1267.0,1088.0,523.0,1086.0,1964.0,0.1999253558071716,2012.0,,38.74950151634248,-9.09862989001063,0,61,9.0,11184.0,1242.6666666666667,2,3,3,2
1116,Bsc. Dorothy Deshaw,female,1981-12-30 08:26:00,3.0,1.0,1.0,3.0,5000.0,200.0,16.0,720.0,896.0,571.0,1234.0,1156.0,628.0,1014.0,2194.0,0.1985357545911057,2015.0,938262.0,38.75087143014381,-9.18170090793787,0,42,6.0,11419.0,1903.1666666666667,1,3,3,2
1471,Bsc. Reginald Barthelemy,male,1970-11-25 04:06:00,3.0,2.0,1.0,4.0,4883.0,229.0,18.0,660.0,1030.0,409.0,1182.0,1212.0,636.0,1075.0,2017.0,0.1919419584604343,2010.0,903814.0,38.743913338906665,-9.09862989001063,0,53,11.0,11316.0,1028.7272727272727,1,3,3,2
20622,Christi Walck,female,1996-04-07 12:37:00,1.0,2.0,1.0,3.0,4843.0,200.0,10.0,711.0,931.0,595.0,1062.0,1111.0,512.0,904.0,1881.0,0.2063372484117517,2011.0,,38.75055206062631,-9.194813009741123,0,27,10.0,10869.0,1086.9,0,3,3,2
16325,Daniel Russell,male,1967-10-01 05:08:00,5.0,0.0,1.0,3.0,4914.0,219.0,14.0,705.0,689.0,446.0,1047.0,1222.0,457.0,939.0,1997.0,0.2016263675080944,2005.0,,38.76589474527648,-9.156287165552214,0,56,16.0,10638.0,664.875,0,3,3,2
29480,Lillian Kruse,female,1985-08-27 07:36:00,2.0,0.0,1.0,4.0,5190.0,173.0,13.0,563.0,873.0,619.0,1200.0,1123.0,452.0,994.0,2000.0,0.1926617036871848,2013.0,,38.74640637168159,-9.181100958406574,0,38,8.0,11187.0,1398.375,0,3,3,2
13073,Phd. Ana Maines,female,1980-04-04 09:10:00,1.0,1.0,1.0,3.0,4958.0,189.0,23.0,582.0,960.0,435.0,1061.0,1253.0,561.0,858.0,2004.0,0.1995382792916319,2009.0,,38.75119898122371,-9.153394023951002,0,43,12.0,10857.0,904.75,3,3,3,2
14586,Phd. Louise Asif,female,1987-11-23 04:05:00,6.0,0.0,1.0,3.0,4853.0,183.0,22.0,482.0,791.0,466.0,1095.0,1368.0,397.0,997.0,1946.0,0.2031877208798105,2006.0,,38.78050482728519,-9.09862989001063,0,36,15.0,10632.0,708.8,3,3,3,2
29577,Janice Orozco,female,1984-10-04 06:46:00,6.0,3.0,1.0,4.0,5009.0,190.0,23.0,797.0,959.0,344.0,1202.0,926.0,287.0,1018.0,1857.0,0.1987672788825002,2007.0,,38.75767041039752,-9.199164448983446,0,39,14.0,10732.0,766.5714285714286,0,3,3,2
25392,Richard Anderson,male,1979-06-20 05:01:00,5.0,0.0,1.0,3.0,4843.0,209.0,15.0,624.0,840.0,452.0,1244.0,1130.0,468.0,1007.0,1871.0,0.1951675833713304,2007.0,,38.75669138157186,-9.16600490428626,0,44,14.0,10817.0,772.6428571428571,0,3,3,2
4251,Bsc. Wesley Cloud,male,1984-04-26 10:36:00,6.0,1.0,1.0,3.0,4695.0,219.0,14.0,628.0,809.0,592.0,1103.0,862.0,614.0,1052.0,2030.0,0.1975622791390137,2007.0,964938.0,38.73678267402238,-9.153964012630146,0,39,14.0,10574.0,755.2857142857143,1,3,3,2
11035,Msc. Clement Lowe,male,1957-11-25 11:29:00,2.0,1.0,1.0,3.0,5094.0,221.0,20.0,672.0,924.0,435.0,1092.0,1080.0,402.0,828.0,2093.0,0.2104396668431596,2007.0,,38.7484259933628,-9.164541416731982,0,66,14.0,10748.0,767.7142857142857,2,3,3,2
9642,Phd. Melanie Mitchell,female,1940-05-10 12:19:00,1.0,3.0,1.0,3.0,5126.0,172.0,23.0,622.0,826.0,410.0,1137.0,1217.0,699.0,847.0,2026.0,0.1990956475808034,2012.0,,38.72880740784398,-9.199654771809945,0,83,9.0,11056.0,1228.4444444444443,3,3,3,2
3194,Bsc. Nancy Whitaker,female,1943-12-31 01:54:00,4.0,1.0,1.0,3.0,4951.0,171.0,18.0,512.0,882.0,707.0,1228.0,1073.0,629.0,817.0,2152.0,0.2058833316563944,2011.0,946197.0,38.75901831349845,-9.166213949566266,0,80,10.0,10970.0,1097.0,1,3,3,2
14984,Bsc. Annemarie Avery,female,1966-08-20 05:47:00,2.0,2.0,1.0,4.0,5011.0,201.0,20.0,580.0,890.0,462.0,1115.0,1133.0,464.0,976.0,1940.0,0.2056313918397879,2012.0,,38.756931185150535,-9.175432725527266,0,57,9.0,10832.0,1203.5555555555557,1,3,3,2
2683,Bsc. Robert Schneeman,male,1946-01-17 04:44:00,4.0,2.0,1.0,3.0,5067.0,211.0,17.0,558.0,748.0,367.0,1209.0,911.0,507.0,977.0,1979.0,0.1984202003285272,2009.0,912016.0,38.72604754112313,-9.15043443402914,0,77,12.0,10555.0,879.5833333333334,1,3,3,2
17951,John Turner,male,1955-04-18 11:48:00,3.0,3.0,1.0,3.0,5483.0,210.0,14.0,643.0,984.0,383.0,964.0,1199.0,518.0,1018.0,2202.0,0.2061131549660676,2008.0,,38.736973212655,-9.165058589254793,0,68,13.0,11402.0,877.0769230769231,0,3,3,2
14533,Msc. Angela Chaney,female,1950-08-24 11:00:00,1.0,2.0,1.0,3.0,4988.0,215.0,21.0,777.0,943.0,529.0,1031.0,812.0,549.0,997.0,2200.0,0.2130790137173239,2010.0,,38.74360212886874,-9.184636762318318,0,73,11.0,10841.0,985.5454545454544,2,3,3,2
23375,Sang Lay,female,1968-04-23 08:25:00,1.0,1.0,1.0,3.0,4808.0,218.0,19.0,774.0,907.0,389.0,1180.0,997.0,356.0,1098.0,2030.0,0.1979352681533574,2011.0,,38.77685694118957,-9.09862989001063,0,55,10.0,10727.0,1072.7,0,3,3,2
28804,Luis Seay,male,1984-09-21 12:06:00,1.0,0.0,1.0,3.0,5223.0,181.0,20.0,465.0,988.0,385.0,1065.0,1103.0,579.0,866.0,1993.0,0.2085535838573993,2014.0,,38.77199121157391,-9.104255609589687,0,39,7.0,10855.0,1550.7142857142858,0,3,3,2
24592,Willard Babecki,male,1953-08-06 06:28:00,4.0,1.0,0.0,3.0,4739.0,222.0,17.0,633.0,856.0,468.0,1017.0,1071.0,403.0,978.0,2069.0,0.1971279760287399,2006.0,,38.736307581730514,-9.206342319374173,0,70,15.0,10387.0,692.4666666666667,0,3,3,2
23030,April Ruben,female,1947-04-18 08:05:00,3.0,3.0,1.0,3.0,4917.0,237.0,6.0,724.0,915.0,481.0,1189.0,1081.0,445.0,1136.0,2217.0,0.1995379185238478,2008.0,,38.75729449141998,-9.09862989001063,0,76,13.0,11125.0,855.7692307692307,0,3,3,2
17954,William Urankar,male,1961-11-09 02:57:00,2.0,1.0,1.0,3.0,4992.0,170.0,20.0,692.0,732.0,464.0,896.0,978.0,356.0,863.0,2150.0,0.1899526273844263,2016.0,,38.71833371931539,-9.201010341554552,0,62,5.0,10143.0,2028.6,0,3,3,2
5412,Msc. Charlotte Rose,female,1963-09-09 06:49:00,3.0,4.0,1.0,3.0,5381.0,237.0,19.0,479.0,818.0,533.0,1069.0,945.0,341.0,1096.0,2019.0,0.199649377931585,2013.0,957464.0,38.76219237139622,-9.175649777916208,0,60,8.0,10899.0,1362.375,2,3,3,2
